U_pareto_raw,U_pareto_norm
4.5238686342683465,0.7539781057113911
0.18908889290677017,0.031514815484461695
0.6918365784445859,0.11530609640743099
0.8199779506375775,0.1366629917729296
5.790277989664051,0.9650463316106751
3.5005208162248946,0.5834201360374824
3.023151516429423,0.5038585860715705
1.0784807464139146,0.17974679106898575
0.6578942645436681,0.10964904409061134
2.3735354120982364,0.3955892353497061
3.013376397606996,0.502229399601166
2.1936156662182347,0.3656026110363724
0.7479066847298809,0.12465111412164681
0.4123269578948578,0.06872115964914297
6.361089077017775,1.060181512836296
0.05811956929680822,0.00968659488280137
0.7036584686778077,0.11727641144630128
0.6826852198794415,0.11378086997990693
0.9770669113613575,0.1628444852268929
14.218851639604884,2.369808606600814
3.675350635185411,0.6125584391975685
3.045046802650654,0.5075078004417757
2.204384859251747,0.36739747654195787
3.269055156317241,0.5448425260528735
0.10044162917581112,0.016740271529301853
7.154827390023627,1.1924712316706045
6.535061233190732,1.0891768721984554
0.7798824357772187,0.12998040596286978
2.1043526413334503,0.3507254402222417
0.8588725952889134,0.14314543254815223
21.046338270900872,3.5077230451501453
1.6351619797603971,0.27252699662673285
2.6634560654593766,0.4439093442432294
1.245788833056142,0.20763147217602365
1.1483747500097203,0.1913957916682867
2.454961131998273,0.4091601886663789
6.215110265427406,1.0358517109045677
0.3517160407850753,0.05861934013084588
0.7329165262350033,0.12215275437250055
1.9880336787506898,0.3313389464584483
0.4497063418868953,0.07495105698114922
1.5636754281393057,0.26061257135655097
6.775360164078075,1.1292266940130125
6.549623775463816,1.0916039625773026
11.79875816365496,1.9664596939424932
1.726883853246894,0.287813975541149
1.4683476635428179,0.24472461059046965
7.024122972875253,1.1706871621458754
1.3117188468203618,0.21861980780339363
1.6479549945421392,0.2746591657570232
1.109194117035794,0.18486568617263233
0.5970377338218842,0.09950628897031404
2.1311655211689198,0.3551942535281533
3.5643767339429915,0.5940627889904986
2.387051675806363,0.39784194596772715
0.5559190501048362,0.09265317501747271
2.069351504471316,0.344891917411886
1.381819279134607,0.23030321318910116
4.451333955361056,0.741888992560176
0.5047450486666558,0.08412417477777596
0.3465274615824101,0.05775457693040168
1.0255401285580894,0.17092335475968157
6.833604805770017,1.1389341342950028
5.831824999588688,0.9719708332647814
14.364540234352006,2.3940900390586677
7.582533941036719,1.2637556568394532
3.5991413152732967,0.5998568858788828
0.5342610621400268,0.08904351035667113
0.5675681324507083,0.09459468874178471
5.38675363127202,0.8977922718786701
0.4471400869641302,0.07452334782735504
2.1922703136061052,0.36537838560101754
1.0080431100017946,0.1680071850002991
0.8125178937576447,0.13541964895960745
4.749929750457839,0.7916549584096398
1.0843508355907896,0.1807251392651316
0.21672770594124835,0.03612128432354139
10.398689096492195,1.7331148494153659
2.359207460719059,0.3932012434531765
2.43515677504272,0.40585946250711996
5.355428682221207,0.8925714470368679
0.5275269930396749,0.08792116550661248
1.8645071828695896,0.3107511971449316
4.0611001548975905,0.6768500258162651
0.11539363180560336,0.01923227196760056
1.4883047176585278,0.2480507862764213
0.42660055476061143,0.0711000924601019
0.3075364042989836,0.051256067383163934
6.164337584665878,1.027389597444313
0.00790458343682179,0.0013174305728036316
5.160498056856683,0.8600830094761139
0.7168219415173978,0.11947032358623295
4.063035133249537,0.6771725222082562
1.2050065627422324,0.2008344271237054
1.595994640859033,0.26599910680983885
0.6063330547900607,0.10105550913167678
3.0658718768521265,0.510978646142021
3.0308794605843024,0.5051465767640504
0.33515691207318843,0.0558594853455314
4.433300124474364,0.7388833540790607
6.034389082679244,1.005731513779874
3.363268914834536,0.5605448191390893
0.9072664350967379,0.15121107251612298
2.4276756181389754,0.40461260302316254
6.519722958906163,1.0866204931510273
0.4863589990197859,0.08105983316996432
1.6752707939298184,0.27921179898830306
1.513210378725339,0.2522017297875565
6.620956593242984,1.1034927655404974
6.151598352280962,1.025266392046827
3.1450251845067605,0.5241708640844601
1.9319343044872859,0.321989050747881
0.07133168947427147,0.01188861491237858
0.09645582248581866,0.01607597041430311
0.44345263624441467,0.07390877270740244
0.18723460807848555,0.031205768013080924
0.18464273857169988,0.03077378976194998
0.44091795252490384,0.0734863254208173
3.0990519121497906,0.5165086520249651
5.417516516675821,0.9029194194459702
0.06310964619017562,0.01051827436502927
3.7445300565944803,0.6240883427657468
3.7339511384944375,0.6223251897490729
1.6901244057449296,0.2816874009574883
0.5903792599480846,0.09839654332468077
0.44082482445596094,0.07347080407599349
4.023937980675868,0.6706563301126446
0.01601412086966883,0.002669020144944805
1.2669050086147058,0.21115083476911764
0.2250597417098629,0.037509956951643816
0.41714952600262767,0.06952492100043794
1.0596659074827854,0.17661098458046423
1.8634797305209934,0.3105799550868322
1.0717412948077096,0.17862354913461828
1.4276677869279744,0.23794463115466238
0.9458684292549452,0.15764473820915753
3.1993054558922394,0.5332175759820399
0.3157592169918874,0.05262653616531457
1.505878231100254,0.2509797051833757
0.1347770558953003,0.02246284264921672
0.5336565807138656,0.08894276345231093
1.0549902138854457,0.17583170231424095
1.7833610538963767,0.2972268423160628
2.6776070637883853,0.4462678439647309
3.372495688049239,0.5620826146748732
3.5372089103335997,0.5895348183889333
0.13392939335979226,0.022321565559965378
6.719111218329488,1.1198518697215813
1.022138653778668,0.17035644229644467
2.2371853472491754,0.37286422454152923
1.3300752319073483,0.2216792053178914
12.841389989781694,2.1402316649636157
0.3860341621626264,0.06433902702710441
1.4389217973990833,0.23982029956651388
1.292833226007148,0.21547220433452466
1.476720914609624,0.24612015243493734
3.4296744218833846,0.5716124036472308
0.330956651478626,0.05515944191310434
0.39218068255056115,0.06536344709176019
1.0231533960318513,0.17052556600530855
1.0778150891672638,0.17963584819454395
0.3251201076791221,0.054186684613187014
0.43133252841879133,0.07188875473646522
1.8960638393818885,0.3160106398969814
0.05116258314479464,0.008527097190799107
0.10586605320183805,0.01764434220030634
0.11603859399066402,0.01933976566511067
2.996559463286913,0.49942657721448547
1.1065019952795938,0.18441699921326563
1.246152102400059,0.2076920170666765
0.9560109612492029,0.1593351602082005
0.44927176898697074,0.07487862816449513
2.0242288126582437,0.337371468776374
8.139778738053408,1.3566297896755681
0.9443976689269283,0.1573996114878214
1.9674219009636058,0.32790365016060097
7.668812023207801,1.2781353372013002
0.6814579509458708,0.11357632515764514
3.300061557145604,0.5500102595242673
1.4837410508013267,0.24729017513355445
0.10877642473944431,0.018129404123240718
0.24976454313517632,0.04162742385586272
0.6493554491386948,0.10822590818978246
1.9964523701233825,0.3327420616872304
0.7216685797409071,0.12027809662348453
0.6615437846413585,0.11025729744022643
10.472598930263842,1.7454331550439737
0.15987173150112818,0.026645288583521363
31.13713431998247,5.189522386663745
44.26245625220409,7.377076042034015
1.0178708126800533,0.16964513544667556
0.8772626321406735,0.14621043869011224
0.5472692440615885,0.09121154067693142
1.7463044960280079,0.2910507493380013
0.9422718465688193,0.15704530776146988
6.830440964337701,1.1384068273896168
0.6179314224041808,0.1029885704006968
0.42136317853271343,0.0702271964221189
17.406332054474266,2.9010553424123775
0.5616012290168753,0.09360020483614588
0.5218707635217252,0.0869784605869542
0.31515967950125867,0.052526613250209776
1.167034666815689,0.19450577780261483
0.16749389201892212,0.027915648669820353
2.166667891234849,0.36111131520580814
0.09327127352985211,0.01554521225497535
2.0756802679589956,0.3459467113264993
11.973475785062094,1.995579297510349
1.7361137820619166,0.28935229701031945
0.9989791970161788,0.1664965328360298
0.9975982993374393,0.16626638322290654
3.102400232267963,0.5170667053779938
0.47464844840401,0.07910807473400167
0.19675285429141676,0.03279214238190279
1.3312458010498358,0.22187430017497264
1.8211767566159638,0.30352945943599396
10.707534664236302,1.7845891107060503
5.2474718097452,0.8745786349575333
1.3332062299530165,0.22220103832550275
3.8743854789429664,0.645730913157161
2.2660598549336757,0.37767664248894595
0.266140901339119,0.044356816889853164
1.1513273698535964,0.1918878949755994
4.722971166774398,0.7871618611290664
2.017456784435235,0.33624279740587254
2.0712851847606144,0.3452141974601024
2.7267974176247955,0.45446623627079924
0.9714408617368917,0.16190681028948195
5.678588044952596,0.9464313408254327
2.6540813222717294,0.44234688704528824
0.07610655171867316,0.012684425286445526
3.5689659212804283,0.594827653546738
0.4681732806534419,0.07802888010890698
0.02332524260057231,0.0038875404334287184
3.961524359208652,0.6602540598681087
4.521595533043477,0.7535992555072463
0.22838418290928922,0.038064030484881536
0.23281629193819192,0.038802715323031985
1.3955962693608768,0.2325993782268128
1.8346836030841183,0.30578060051401973
0.3431541778361414,0.05719236297269023
1.5255852927227762,0.254264215453796
0.07186558128121628,0.011977596880202715
2.430134251920175,0.4050223753200292
0.38693668793394576,0.06448944798899096
1.5085128926708058,0.2514188154451343
0.46688061967917205,0.07781343661319534
0.08982174443695712,0.014970290739492853
12.585517788914661,2.0975862981524434
4.636176915577915,0.7726961525963191
0.14406464507338843,0.024010774178898072
0.9530883878506586,0.15884806464177645
0.09810576091372414,0.016350960152287358
0.31693199068664624,0.052821998447774375
2.3767375819302186,0.3961229303217031
0.38889702707429297,0.06481617117904882
3.0064104812932495,0.5010684135488749
7.621639895649752,1.2702733159416253
1.0512470758348664,0.17520784597247774
0.49745251693239484,0.0829087528220658
0.779330479925863,0.12988841332097717
7.899612189818726,1.3166020316364544
6.150190470095064,1.025031745015844
3.0361259371759868,0.5060209895293312
6.324315877594847,1.0540526462658077
2.570498143420746,0.428416357236791
5.358362248010349,0.8930603746683915
3.2114254160206386,0.5352375693367731
0.04933596847192283,0.008222661411987138
3.121251360281493,0.5202085600469155
0.5113065109621846,0.08521775182703077
2.014562008683651,0.33576033478060846
0.08135706486155433,0.013559510810259056
2.2897604300722376,0.3816267383453729
0.5585881840170606,0.0930980306695101
0.40477454310543853,0.06746242385090642
5.128527341314211,0.8547545568857018
0.9510764403618088,0.15851274006030147
0.5624400736670923,0.09374001227784871
3.190755864152601,0.5317926440254335
0.6676681123463326,0.11127801872438876
4.084978962373508,0.6808298270622514
4.018182146033421,0.6696970243389035
3.917892953114917,0.6529821588524861
14.096766278371335,2.3494610463952226
0.5483480136481186,0.09139133560801976
0.7965366776673055,0.13275611294455092
2.9579918811143378,0.49299864685238964
0.986715811679075,0.16445263527984583
7.509666573556586,1.2516110955927644
2.3303878398444273,0.38839797330740455
0.1649289781908997,0.027488163031816615
2.095056929026513,0.34917615483775216
0.9707889475238118,0.16179815792063532
10.251647994304655,1.7086079990507759
0.4448058321361623,0.07413430535602705
3.7059319890598372,0.6176553315099729
0.1418281285060902,0.0236380214176817
1.0106681653142764,0.16844469421904606
2.524491417944,0.42074856965733337
1.6357159977268743,0.27261933295447904
0.25937812255813486,0.043229687093022474
0.6130381701690114,0.1021730283615019
1.2124659341043313,0.20207765568405522
0.7877678674544659,0.13129464457574433
2.2600173953356153,0.3766695658892692
0.5053230774753575,0.0842205129125596
3.4991447142167256,0.5831907857027876
0.1260957625370486,0.021015960422841432
0.370561272771795,0.0617602121286325
0.396693572145549,0.0661155953575915
8.595892193002612,1.4326486988337688
2.169845954455289,0.3616409924092148
11.80676897231847,1.9677948287197449
0.7254467908221379,0.12090779847035632
0.39243900733747183,0.06540650122291197
2.9072368499846295,0.48453947499743827
2.276023359004927,0.3793372265008212
1.8231998209562268,0.3038666368260378
1.3316130841049059,0.22193551401748432
0.3711804065606134,0.06186340109343557
0.527402002368993,0.08790033372816551
1.918678559238301,0.3197797598730502
51.73980972250466,8.623301620417443
0.7025884805815868,0.11709808009693114
1.6996547638376833,0.2832757939729472
1.3183181151694847,0.21971968586158078
2.446336989569718,0.407722831594953
0.908875658166757,0.15147927636112615
1.4093104216206418,0.23488507027010697
0.44532210833739555,0.07422035138956593
0.398590627078452,0.066431771179742
20.507984756115647,3.4179974593526077
1.0230585578034406,0.17050975963390677
4.897712275044459,0.8162853791740764
2.7025169631600425,0.45041949386000707
0.4929177603086183,0.08215296005143638
1.0856269489413313,0.18093782482355522
2.65112634135179,0.4418543902252983
0.6164367871652427,0.10273946452754046
0.6199629310160691,0.10332715516934486
0.591197466578193,0.09853291109636551
3.393341557328669,0.5655569262214448
4.392431427505783,0.7320719045842972
0.6953583659654974,0.11589306099424956
1.312196534431287,0.21869942240521448
2.464081720699749,0.4106802867832915
2.398044412488364,0.39967406874806066
2.454356472428664,0.409059412071444
3.873724412283607,0.6456207353806012
0.43660438485858033,0.07276739747643006
